ymd,date,dow_int,dow_str,day,doy,dos,is_weekday,is_weekend,is_holiday,is_busy,post_thx,woy,woy_dow,season_week,season_week_dow,month_int,month_str,year,season,season_num,quarter,month_year,month_day,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,December,February,January,March,November,2017-2018,2018-2019,2019-2020,2020-2021,views,log_views,ga_shift1,ga_shift2,ga_shift3,eod_snow_depth,avg_temp,snow,total_snowfall,total_snowfall_days,biggest_snowfall,max_base_depth,average_base_depth,max_summit_depth,average_summit_depth,tot_tix,day_tix,night_tix,tot_sp_est,day_sp_est,night_sp_est,tot_alpine,tot_day,tot_night
2018-12-20,2018-12-20,3,Thursday,20,354,50,True,False,False,False,False,51,51Thursday,7,7Thursday,12,December,2018,2018-2019,76.0,4,2018-12,12-20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,22772,10.033286990070973,27917.0,49906.0,43794.0,36.0,25,2,202,55,10,101,58,105,62,253.0,253.0,0.0,642.0,642.0,0.0,895.0,895.0,0.0
2018-12-21,2018-12-21,4,Friday,21,355,51,True,False,False,False,False,51,51Friday,7,7Friday,12,December,2018,2018-2019,76.0,4,2018-12,12-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29685,10.298397146704776,22772.0,27917.0,49906.0,24.0,25,2,202,55,10,101,58,105,62,598.0,351.0,247.0,1457.0,956.0,501.0,2055.0,1307.0,748.0
2018-12-22,2018-12-22,5,Saturday,22,356,52,False,True,False,False,False,51,51Saturday,7,7Saturday,12,December,2018,2018-2019,76.0,4,2018-12,12-22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25895,10.161805178857993,29685.0,22772.0,27917.0,21.0,25,2,202,55,10,101,58,105,62,1205.0,943.0,262.0,2683.0,2332.0,351.0,3888.0,3275.0,613.0
2018-12-23,2018-12-23,6,Sunday,23,357,53,False,True,False,False,False,51,51Sunday,7,7Sunday,12,December,2018,2018-2019,76.0,4,2018-12,12-23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,44906,10.712326695092147,25895.0,29685.0,22772.0,30.0,26,2,202,55,10,101,58,105,62,1332.0,1062.0,270.0,2798.0,2456.0,342.0,4130.0,3518.0,612.0
2018-12-24,2018-12-24,0,Monday,24,358,54,True,False,False,False,False,52,52Monday,8,8Monday,12,December,2018,2018-2019,76.0,4,2018-12,12-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41271,10.627915353129104,44906.0,25895.0,29685.0,30.0,28,2,202,55,10,101,58,105,62,1065.0,1065.0,0.0,2452.0,2452.0,0.0,3517.0,3517.0,0.0
2018-12-25,2018-12-25,1,Tuesday,25,359,55,True,False,True,False,False,52,52Tuesday,8,8Tuesday,12,December,2018,2018-2019,76.0,4,2018-12,12-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,32471,10.388102662282032,41271.0,44906.0,25895.0,28.0,28,2,202,55,10,101,58,105,62,850.0,645.0,205.0,1676.0,1455.0,221.0,2526.0,2100.0,426.0
2018-12-26,2018-12-26,2,Wednesday,26,360,56,True,False,False,True,False,52,52Wednesday,8,8Wednesday,12,December,2018,2018-2019,76.0,4,2018-12,12-26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,40613,10.611843491382025,32471.0,41271.0,44906.0,23.0,28,2,202,55,10,101,58,105,62,1856.0,1427.0,429.0,2355.0,1869.0,486.0,4211.0,3296.0,915.0
2018-12-27,2018-12-27,3,Thursday,27,361,57,True,False,False,True,False,52,52Thursday,8,8Thursday,12,December,2018,2018-2019,76.0,4,2018-12,12-27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,39143,10.57497688594327,40613.0,32471.0,41271.0,21.0,28,2,202,55,10,101,58,105,62,2140.0,1653.0,487.0,2811.0,2215.0,596.0,4951.0,3868.0,1083.0
2018-12-28,2018-12-28,4,Friday,28,362,58,True,False,False,True,False,52,52Friday,8,8Friday,12,December,2018,2018-2019,76.0,4,2018-12,12-28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,32356,10.384554754137843,39143.0,40613.0,32471.0,20.0,27,2,202,55,10,101,58,105,62,2033.0,1583.0,450.0,2820.0,2304.0,516.0,4853.0,3887.0,966.0
2018-12-29,2018-12-29,5,Saturday,29,363,59,False,True,False,True,False,52,52Saturday,8,8Saturday,12,December,2018,2018-2019,76.0,4,2018-12,12-29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42593,10.659445199506749,32356.0,39143.0,40613.0,27.0,28,2,202,55,10,101,58,105,62,1764.0,1235.0,529.0,2640.0,2197.0,443.0,4404.0,3432.0,972.0
2018-12-30,2018-12-30,6,Sunday,30,364,60,False,True,False,True,False,52,52Sunday,8,8Sunday,12,December,2018,2018-2019,76.0,4,2018-12,12-30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,48833,10.796161592809286,42593.0,32356.0,39143.0,25.0,33,2,202,55,10,101,58,105,62,1841.0,1362.0,479.0,3244.0,2788.0,456.0,5085.0,4150.0,935.0
2018-12-31,2018-12-31,0,Monday,31,365,61,True,False,False,True,False,1,1Monday,8,8Monday,12,December,2018,2018-2019,76.0,4,2018-12,12-31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29132,10.279592505337806,48833.0,42593.0,32356.0,17.0,32,2,202,55,10,101,58,105,62,1520.0,1278.0,242.0,2655.0,2346.0,309.0,4175.0,3624.0,551.0
2019-01-01,2019-01-01,1,Tuesday,1,1,64,True,False,True,True,False,1,1Tuesday,8,8Tuesday,1,January,2019,2018-2019,76.0,1,2019-01,01-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,30667,10.330942436869211,29132.0,48833.0,42593.0,15.0,31,2,202,55,10,101,58,105,62,1738.0,1169.0,569.0,3495.0,2552.0,943.0,5233.0,3721.0,1512.0
2019-01-02,2019-01-02,2,Wednesday,2,2,65,True,False,False,True,False,1,1Wednesday,8,8Wednesday,1,January,2019,2018-2019,76.0,1,2019-01,01-02,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25398,10.142425709748979,30667.0,29132.0,48833.0,24.0,31,2,202,55,10,101,58,105,62,1089.0,854.0,235.0,1739.0,1400.0,339.0,2828.0,2254.0,574.0
2019-01-03,2019-01-03,3,Thursday,3,3,66,True,False,False,True,False,1,1Thursday,8,8Thursday,1,January,2019,2018-2019,76.0,1,2019-01,01-03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,22957,10.041378179875572,25398.0,30667.0,29132.0,29.0,30,2,202,55,10,101,58,105,62,1199.0,883.0,316.0,1908.0,1481.0,427.0,3107.0,2364.0,743.0
2019-01-04,2019-01-04,4,Friday,4,4,67,True,False,False,True,False,1,1Friday,8,8Friday,1,January,2019,2018-2019,76.0,1,2019-01,01-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23256,10.054318442238712,22957.0,25398.0,30667.0,34.0,30,2,202,55,10,101,58,105,62,1303.0,845.0,458.0,2128.0,1537.0,591.0,3431.0,2382.0,1049.0
2019-01-05,2019-01-05,5,Saturday,5,5,68,False,True,False,True,False,1,1Saturday,8,8Saturday,1,January,2019,2018-2019,76.0,1,2019-01,01-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27625,10.226476438820054,23256.0,22957.0,25398.0,35.0,29,2,202,55,10,101,58,105,62,1803.0,1278.0,525.0,3380.0,2792.0,588.0,5183.0,4070.0,1113.0
2019-01-06,2019-01-06,6,Sunday,6,6,69,False,True,False,False,False,1,1Sunday,8,8Sunday,1,January,2019,2018-2019,76.0,1,2019-01,01-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,43385,10.67786903822759,27625.0,23256.0,22957.0,29.0,37,2,202,55,10,101,58,105,62,1159.0,957.0,202.0,3574.0,3179.0,395.0,4733.0,4136.0,597.0
2019-01-07,2019-01-07,0,Monday,7,7,70,True,False,False,False,False,2,2Monday,9,9Monday,1,January,2019,2018-2019,76.0,1,2019-01,01-07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39248,10.577655766498271,43385.0,27625.0,23256.0,21.0,38,2,202,55,10,101,58,105,62,590.0,355.0,235.0,2414.0,1621.0,793.0,3004.0,1976.0,1028.0
2019-01-08,2019-01-08,1,Tuesday,8,8,71,True,False,False,False,False,2,2Tuesday,9,9Tuesday,1,January,2019,2018-2019,76.0,1,2019-01,01-08,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20788,9.942131176128333,39248.0,43385.0,27625.0,33.0,37,2,202,55,10,101,58,105,62,388.0,231.0,157.0,1144.0,689.0,455.0,1532.0,920.0,612.0
2019-01-09,2019-01-09,2,Wednesday,9,9,72,True,False,False,False,False,2,2Wednesday,9,9Wednesday,1,January,2019,2018-2019,76.0,1,2019-01,01-09,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,21552,9.978223898650144,20788.0,39248.0,43385.0,38.0,35,2,202,55,10,101,58,105,62,336.0,190.0,146.0,1097.0,663.0,434.0,1433.0,853.0,580.0
2019-01-10,2019-01-10,3,Thursday,10,10,73,True,False,False,False,False,2,2Thursday,9,9Thursday,1,January,2019,2018-2019,76.0,1,2019-01,01-10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24030,10.087058328730514,21552.0,20788.0,39248.0,32.0,35,2,202,55,10,101,58,105,62,529.0,241.0,288.0,1162.0,665.0,497.0,1691.0,906.0,785.0
2019-01-11,2019-01-11,4,Friday,11,11,74,True,False,False,False,False,2,2Friday,9,9Friday,1,January,2019,2018-2019,76.0,1,2019-01,01-11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21248,9.96401805227616,24030.0,21552.0,20788.0,32.0,34,2,202,55,10,101,58,105,62,1512.0,1028.0,484.0,1883.0,1123.0,760.0,3395.0,2151.0,1244.0
2019-01-12,2019-01-12,5,Saturday,12,12,75,False,True,False,False,False,2,2Saturday,9,9Saturday,1,January,2019,2018-2019,76.0,1,2019-01,01-12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21762,9.987920608510958,21248.0,24030.0,21552.0,35.0,34,2,202,55,10,101,58,105,62,2015.0,1584.0,431.0,4439.0,3786.0,653.0,6454.0,5370.0,1084.0
2019-01-13,2019-01-13,6,Sunday,13,13,76,False,True,False,False,False,2,2Sunday,9,9Sunday,1,January,2019,2018-2019,76.0,1,2019-01,01-13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19637,9.885170820750231,21762.0,21248.0,24030.0,30.0,34,2,202,55,10,101,58,105,62,1066.0,858.0,208.0,3679.0,3332.0,347.0,4745.0,4190.0,555.0
2019-01-14,2019-01-14,0,Monday,14,14,77,True,False,False,False,False,3,3Monday,10,10Monday,1,January,2019,2018-2019,76.0,1,2019-01,01-14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17192,9.752199438322346,19637.0,21762.0,21248.0,33.0,34,2,202,55,10,101,58,105,62,180.0,102.0,78.0,497.0,407.0,90.0,677.0,509.0,168.0
2019-01-15,2019-01-15,1,Tuesday,15,15,78,True,False,False,False,False,3,3Tuesday,10,10Tuesday,1,January,2019,2018-2019,76.0,1,2019-01,01-15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37193,10.523875850511647,17192.0,19637.0,21762.0,30.0,35,2,202,55,10,101,58,105,62,267.0,132.0,135.0,782.0,354.0,428.0,1049.0,486.0,563.0
2019-01-16,2019-01-16,2,Wednesday,16,16,79,True,False,False,False,False,3,3Wednesday,10,10Wednesday,1,January,2019,2018-2019,76.0,1,2019-01,01-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40186,10.601273955244498,37193.0,17192.0,19637.0,30.0,36,2,202,55,10,101,58,105,62,307.0,149.0,158.0,1210.0,697.0,513.0,1517.0,846.0,671.0
2019-01-17,2019-01-17,3,Thursday,17,17,80,True,False,False,False,False,3,3Thursday,10,10Thursday,1,January,2019,2018-2019,76.0,1,2019-01,01-17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,48260,10.784358339179022,40186.0,37193.0,17192.0,33.0,41,2,202,55,10,101,58,105,62,771.0,391.0,380.0,1878.0,983.0,895.0,2649.0,1374.0,1275.0
2019-01-18,2019-01-18,4,Friday,18,18,81,True,False,False,False,False,3,3Friday,10,10Friday,1,January,2019,2018-2019,76.0,1,2019-01,01-18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40697,10.613909658640255,48260.0,40186.0,37193.0,27.0,42,2,202,55,10,101,58,105,62,1164.0,661.0,503.0,2758.0,1769.0,989.0,3922.0,2430.0,1492.0
2019-01-19,2019-01-19,5,Saturday,19,19,82,False,True,False,False,False,3,3Saturday,10,10Saturday,1,January,2019,2018-2019,76.0,1,2019-01,01-19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65384,11.088032859195966,40697.0,48260.0,40186.0,36.0,46,2,202,55,10,101,58,105,62,1875.0,1499.0,376.0,4545.0,4253.0,292.0,6420.0,5752.0,668.0
2019-01-20,2019-01-20,6,Sunday,20,20,83,False,True,False,False,False,3,3Sunday,10,10Sunday,1,January,2019,2018-2019,76.0,1,2019-01,01-20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,44692,10.707549793667228,65384.0,40697.0,48260.0,35.0,42,2,202,55,10,101,58,105,62,1069.0,787.0,282.0,2352.0,2055.0,297.0,3421.0,2842.0,579.0
2019-01-21,2019-01-21,0,Monday,21,21,84,True,False,True,True,False,4,4Monday,11,11Monday,1,January,2019,2018-2019,76.0,1,2019-01,01-21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26927,10.200884779674478,44692.0,65384.0,40697.0,24.0,41,2,202,55,10,101,58,105,62,1059.0,883.0,176.0,2234.0,2014.0,220.0,3293.0,2897.0,396.0
2019-01-22,2019-01-22,1,Tuesday,22,22,85,True,False,False,False,False,4,4Tuesday,11,11Tuesday,1,January,2019,2018-2019,76.0,1,2019-01,01-22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,16665,9.72106599074184,26927.0,44692.0,65384.0,22.0,40,2,202,55,10,101,58,105,62,212.0,170.0,42.0,458.0,392.0,66.0,670.0,562.0,108.0
2019-01-23,2019-01-23,2,Wednesday,23,23,86,True,False,False,False,False,4,4Wednesday,11,11Wednesday,1,January,2019,2018-2019,76.0,1,2019-01,01-23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,26317,10.177970397179921,16665.0,26927.0,44692.0,29.0,42,2,202,55,10,101,58,105,62,368.0,249.0,119.0,1046.0,587.0,459.0,1414.0,836.0,578.0
2019-01-24,2019-01-24,3,Thursday,24,24,87,True,False,False,False,False,4,4Thursday,11,11Thursday,1,January,2019,2018-2019,76.0,1,2019-01,01-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16203,9.692951689261001,26317.0,16665.0,26927.0,28.0,42,2,202,55,10,101,58,105,62,435.0,301.0,134.0,1144.0,700.0,444.0,1579.0,1001.0,578.0
2019-01-25,2019-01-25,4,Friday,25,25,88,True,False,False,False,False,4,4Friday,11,11Friday,1,January,2019,2018-2019,76.0,1,2019-01,01-25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15455,9.645687854566217,16203.0,26317.0,16665.0,29.0,41,2,202,55,10,101,58,105,62,843.0,403.0,440.0,1370.0,914.0,456.0,2213.0,1317.0,896.0
2019-01-26,2019-01-26,5,Saturday,26,26,89,False,True,False,False,False,4,4Saturday,11,11Saturday,1,January,2019,2018-2019,76.0,1,2019-01,01-26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17487,9.76921302671366,15455.0,16203.0,26317.0,35.0,41,2,202,55,10,101,58,105,62,1637.0,1114.0,523.0,3569.0,3120.0,449.0,5206.0,4234.0,972.0
2019-01-27,2019-01-27,6,Sunday,27,27,90,False,True,False,False,False,4,4Sunday,11,11Sunday,1,January,2019,2018-2019,76.0,1,2019-01,01-27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14550,9.585346272599638,17487.0,15455.0,16203.0,35.0,40,2,202,55,10,101,58,105,62,882.0,768.0,114.0,3174.0,2929.0,245.0,4056.0,3697.0,359.0
2019-01-28,2019-01-28,0,Monday,28,28,91,True,False,False,False,False,5,5Monday,12,12Monday,1,January,2019,2018-2019,76.0,1,2019-01,01-28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11643,9.362460420037015,14550.0,17487.0,15455.0,29.0,40,2,202,55,10,101,58,105,62,144.0,110.0,34.0,473.0,363.0,110.0,617.0,473.0,144.0
2019-01-29,2019-01-29,1,Tuesday,29,29,92,True,False,False,False,False,5,5Tuesday,12,12Tuesday,1,January,2019,2018-2019,76.0,1,2019-01,01-29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11015,9.307013259236443,11643.0,14550.0,17487.0,24.0,40,2,202,55,10,101,58,105,62,198.0,144.0,54.0,592.0,423.0,169.0,790.0,567.0,223.0
2019-01-30,2019-01-30,2,Wednesday,30,30,93,True,False,False,False,False,5,5Wednesday,12,12Wednesday,1,January,2019,2018-2019,76.0,1,2019-01,01-30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11174,9.321344930019094,11015.0,11643.0,14550.0,27.0,40,2,202,55,10,101,58,105,62,275.0,182.0,93.0,862.0,531.0,331.0,1137.0,713.0,424.0
2019-01-31,2019-01-31,3,Thursday,31,31,94,True,False,False,False,False,5,5Thursday,12,12Thursday,1,January,2019,2018-2019,76.0,1,2019-01,01-31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12843,9.460554194813056,11174.0,11015.0,11643.0,33.0,40,2,202,55,10,101,58,105,62,389.0,226.0,163.0,786.0,480.0,306.0,1175.0,706.0,469.0
2019-02-01,2019-02-01,4,Friday,1,32,95,True,False,False,False,False,5,5Friday,12,12Friday,2,February,2019,2018-2019,76.0,1,2019-02,02-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17254,9.755799279636523,12843.0,11174.0,11015.0,38.0,40,2,202,55,10,101,58,105,62,2248.0,1884.0,364.0,951.0,605.0,346.0,3199.0,2489.0,710.0
2019-02-02,2019-02-02,5,Saturday,2,33,96,False,True,False,False,False,5,5Saturday,12,12Saturday,2,February,2019,2018-2019,76.0,1,2019-02,02-02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58692,10.980058710327357,17254.0,12843.0,11174.0,35.0,43,2,202,55,10,101,58,105,62,1649.0,1332.0,317.0,2580.0,2403.0,177.0,4229.0,3735.0,494.0
2019-02-03,2019-02-03,6,Sunday,3,34,97,False,True,False,False,False,5,5Sunday,12,12Sunday,2,February,2019,2018-2019,76.0,1,2019-02,02-03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,70104,11.157735132735686,58692.0,17254.0,12843.0,31.0,51,2,202,55,10,101,58,105,62,1281.0,1119.0,162.0,4221.0,3845.0,376.0,5502.0,4964.0,538.0
2019-02-04,2019-02-04,0,Monday,4,35,98,True,False,False,False,False,6,6Monday,13,13Monday,2,February,2019,2018-2019,76.0,1,2019-02,02-04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,55561,10.925236795266423,70104.0,58692.0,17254.0,29.0,58,2,202,55,10,101,58,105,62,488.0,336.0,152.0,1893.0,1155.0,738.0,2381.0,1491.0,890.0
2019-02-05,2019-02-05,1,Tuesday,5,36,99,True,False,False,False,False,6,6Tuesday,13,13Tuesday,2,February,2019,2018-2019,76.0,1,2019-02,02-05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,39835,10.592501201814466,55561.0,70104.0,58692.0,21.0,57,2,202,55,10,101,58,105,62,683.0,416.0,267.0,2097.0,1247.0,850.0,2780.0,1663.0,1117.0
2019-02-06,2019-02-06,2,Wednesday,6,37,100,True,False,False,False,False,6,6Wednesday,13,13Wednesday,2,February,2019,2018-2019,76.0,1,2019-02,02-06,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,29554,10.293974377463579,39835.0,55561.0,70104.0,14.0,56,2,202,55,10,101,58,105,62,506.0,308.0,198.0,1260.0,734.0,526.0,1766.0,1042.0,724.0
2019-02-07,2019-02-07,3,Thursday,7,38,101,True,False,False,False,False,6,6Thursday,13,13Thursday,2,February,2019,2018-2019,76.0,1,2019-02,02-07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22173,10.006630611452996,29554.0,39835.0,55561.0,11.0,55,2,202,55,10,101,58,105,62,775.0,457.0,318.0,1289.0,860.0,429.0,2064.0,1317.0,747.0
2019-02-08,2019-02-08,4,Friday,8,39,102,True,False,False,False,False,6,6Friday,13,13Friday,2,February,2019,2018-2019,76.0,1,2019-02,02-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35775,10.485004604424653,22173.0,29554.0,39835.0,17.0,57,2,202,55,10,101,58,105,62,942.0,465.0,477.0,1568.0,972.0,596.0,2510.0,1437.0,1073.0
2019-02-09,2019-02-09,5,Saturday,9,40,103,False,True,False,False,False,6,6Saturday,13,13Saturday,2,February,2019,2018-2019,76.0,1,2019-02,02-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,68828,11.139365917873048,35775.0,22173.0,29554.0,22.0,63,2,202,55,10,101,58,105,62,1794.0,1305.0,489.0,3954.0,3325.0,629.0,5748.0,4630.0,1118.0
2019-02-10,2019-02-10,6,Sunday,10,41,104,False,True,False,False,False,6,6Sunday,13,13Sunday,2,February,2019,2018-2019,76.0,1,2019-02,02-10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,57898,10.966438120650151,68828.0,35775.0,22173.0,18.0,63,2,202,55,10,101,58,105,62,1909.0,1609.0,300.0,5058.0,4593.0,465.0,6967.0,6202.0,765.0
2019-02-11,2019-02-11,0,Monday,11,42,105,True,False,False,False,False,7,7Monday,14,14Monday,2,February,2019,2018-2019,76.0,1,2019-02,02-11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65052,11.082942229048339,57898.0,68828.0,35775.0,20.0,69,2,202,55,10,101,58,105,62,682.0,461.0,221.0,1920.0,1378.0,542.0,2602.0,1839.0,763.0
2019-02-12,2019-02-12,1,Tuesday,12,43,106,True,False,False,False,False,7,7Tuesday,14,14Tuesday,2,February,2019,2018-2019,76.0,1,2019-02,02-12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,40110,10.5993809587641,65052.0,57898.0,68828.0,24.0,68,2,202,55,10,101,58,105,62,544.0,413.0,131.0,1256.0,865.0,391.0,1800.0,1278.0,522.0
2019-02-13,2019-02-13,2,Wednesday,13,44,107,True,False,False,False,False,7,7Wednesday,14,14Wednesday,2,February,2019,2018-2019,76.0,1,2019-02,02-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,85235,11.353167426585026,40110.0,65052.0,57898.0,30.0,75,2,202,55,10,101,58,105,62,656.0,349.0,307.0,2013.0,1273.0,740.0,2669.0,1622.0,1047.0
2019-02-14,2019-02-14,3,Thursday,14,45,108,True,False,False,False,False,7,7Thursday,14,14Thursday,2,February,2019,2018-2019,76.0,1,2019-02,02-14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,71977,11.184101902520503,85235.0,40110.0,65052.0,34.0,78,2,202,55,10,101,58,105,62,483.0,311.0,172.0,1064.0,847.0,217.0,1547.0,1158.0,389.0
2019-02-15,2019-02-15,4,Friday,15,46,109,True,False,False,False,False,7,7Friday,14,14Friday,2,February,2019,2018-2019,76.0,1,2019-02,02-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,53486,10.887175216396335,71977.0,85235.0,40110.0,26.0,78,2,202,55,10,101,58,105,62,1310.0,820.0,490.0,1850.0,1154.0,696.0,3160.0,1974.0,1186.0
2019-02-16,2019-02-16,5,Saturday,16,47,110,False,True,False,False,False,7,7Saturday,14,14Saturday,2,February,2019,2018-2019,76.0,1,2019-02,02-16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,51263,10.844724523371353,53486.0,71977.0,85235.0,23.0,80,2,202,55,10,101,58,105,62,2221.0,1614.0,607.0,3643.0,3168.0,475.0,5864.0,4782.0,1082.0
2019-02-17,2019-02-17,6,Sunday,17,48,111,False,True,False,False,False,7,7Sunday,14,14Sunday,2,February,2019,2018-2019,76.0,1,2019-02,02-17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,46631,10.750020834993819,51263.0,53486.0,71977.0,22.0,78,2,202,55,10,101,58,105,62,2151.0,1702.0,449.0,3752.0,3223.0,529.0,5903.0,4925.0,978.0
2019-02-18,2019-02-18,0,Monday,18,49,112,True,False,True,True,False,8,8Monday,15,15Monday,2,February,2019,2018-2019,76.0,1,2019-02,02-18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,46963,10.7571153366182,46631.0,51263.0,53486.0,15.0,76,2,202,55,10,101,58,105,62,1710.0,1477.0,233.0,3479.0,3029.0,450.0,5189.0,4506.0,683.0
2019-02-19,2019-02-19,1,Tuesday,19,50,113,True,False,False,False,False,8,8Tuesday,15,15Tuesday,2,February,2019,2018-2019,76.0,1,2019-02,02-19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,40808,10.616633419602762,46963.0,46631.0,51263.0,17.0,78,2,202,55,10,101,58,105,62,400.0,308.0,92.0,811.0,647.0,164.0,1211.0,955.0,256.0
2019-02-20,2019-02-20,2,Wednesday,20,51,114,True,False,False,False,False,8,8Wednesday,15,15Wednesday,2,February,2019,2018-2019,76.0,1,2019-02,02-20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,59262,10.989723570136182,40808.0,46963.0,46631.0,20.0,80,2,202,55,10,101,58,105,62,625.0,303.0,322.0,2144.0,1186.0,958.0,2769.0,1489.0,1280.0
2019-02-21,2019-02-21,3,Thursday,21,52,115,True,False,False,False,False,8,8Thursday,15,15Thursday,2,February,2019,2018-2019,76.0,1,2019-02,02-21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43994,10.691808539965669,59262.0,40808.0,46963.0,18.0,81,2,202,55,10,101,58,105,62,714.0,491.0,223.0,2160.0,1534.0,626.0,2874.0,2025.0,849.0
2019-02-22,2019-02-22,4,Friday,22,53,116,True,False,False,False,False,8,8Friday,15,15Friday,2,February,2019,2018-2019,76.0,1,2019-02,02-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,36773,10.512519159218469,43994.0,59262.0,40808.0,15.0,78,2,202,55,10,101,58,105,62,1438.0,801.0,637.0,3114.0,2262.0,852.0,4552.0,3063.0,1489.0
2019-02-23,2019-02-23,5,Saturday,23,54,117,False,True,False,False,False,8,8Saturday,15,15Saturday,2,February,2019,2018-2019,76.0,1,2019-02,02-23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,50597,10.831647564980372,36773.0,43994.0,59262.0,24.0,83,2,202,55,10,101,58,105,62,1621.0,1160.0,461.0,3681.0,3138.0,543.0,5302.0,4298.0,1004.0
2019-02-24,2019-02-24,6,Sunday,24,55,118,False,True,False,False,False,8,8Sunday,15,15Sunday,2,February,2019,2018-2019,76.0,1,2019-02,02-24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,67255,11.116246644142683,50597.0,36773.0,43994.0,28.0,89,2,202,55,10,101,58,105,62,1131.0,930.0,201.0,4169.0,3893.0,276.0,5300.0,4823.0,477.0
